time,vin,clk,v_code,code
4.239999999999999845e-03,5.754576179999999486e-01,1.000000000000000000e+00,5.865102639296188025e-01,6.000000000000000000e+02
4.240999999999999978e-03,8.791227470000000377e-01,1.000000000000000000e+00,8.924731182795698770e-01,9.130000000000000000e+02
4.242000000000000111e-03,9.716903660000000276e-01,1.000000000000000000e+00,9.863147605083089076e-01,1.009000000000000000e+03
4.243000000000000244e-03,8.016183449999999544e-01,1.000000000000000000e+00,8.142717497556207773e-01,8.330000000000000000e+02
4.244000000000000376e-03,4.636036660000000253e-01,1.000000000000000000e+00,4.721407624633431332e-01,4.830000000000000000e+02
4.244999999999999642e-03,1.458546540000000002e-01,0.000000000000000000e+00,1.524926686217008831e-01,1.560000000000000000e+02
4.245999999999999774e-03,2.529560659999999933e-02,0.000000000000000000e+00,3.128054740957966762e-02,3.200000000000000000e+01
4.246999999999999907e-03,1.690544250000000082e-01,1.000000000000000000e+00,1.759530791788856408e-01,1.800000000000000000e+02
4.248000000000000040e-03,4.970854550000000094e-01,1.000000000000000000e+00,5.063538611925708643e-01,5.180000000000000000e+02
4.249000000000000173e-03,8.267393180000000008e-01,1.000000000000000000e+00,8.396871945259042347e-01,8.590000000000000000e+02
4.250000000000000305e-03,9.744630359999999492e-01,1.000000000000000000e+00,9.892473118279569988e-01,1.012000000000000000e+03
4.250999999999999571e-03,8.580032770000000086e-01,0.000000000000000000e+00,8.719452590420332383e-01,8.920000000000000000e+02
4.251999999999999703e-03,5.422054370000000123e-01,0.000000000000000000e+00,5.522971652003909604e-01,5.650000000000000000e+02
4.252999999999999836e-03,2.029073919999999920e-01,1.000000000000000000e+00,2.101661779081133996e-01,2.150000000000000000e+02
4.253999999999999969e-03,2.903205019999999942e-02,1.000000000000000000e+00,3.519061583577712260e-02,3.600000000000000000e+01
4.255000000000000102e-03,1.173941039999999991e-01,1.000000000000000000e+00,1.241446725317693067e-01,1.270000000000000000e+02
4.256000000000000234e-03,4.187931029999999999e-01,1.000000000000000000e+00,4.281524926686217092e-01,4.380000000000000000e+02
